xtype	sim_id	trial	strategy	p
gradual	30	4	2	0.35512906
gradual	30	4	3	0.644871
gradual	30	5	0	0.0
gradual	30	5	1	0.0
gradual	30	5	2	0.27414653
gradual	30	5	3	0.72585356
gradual	30	6	0	0.0
gradual	30	6	1	0.0
gradual	30	6	2	0.21163101
gradual	30	6	3	0.78836906
gradual	30	7	0	0.0
gradual	30	7	1	0.0
gradual	30	7	2	0.16337134
gradual	30	7	3	0.83662874
gradual	30	8	0	0.0
gradual	30	8	1	0.0
gradual	30	8	2	0.12611665
gradual	30	8	3	0.8738834
gradual	30	9	0	0.0
gradual	30	9	1	0.0
gradual	30	9	2	0.0973574
gradual	30	9	3	0.90264267
gradual	30	10	0	0.0
gradual	30	10	1	0.0
gradual	30	10	2	0.07515632
gradual	30	10	3	0.9248437
gradual	30	11	0	0.0
gradual	30	11	1	0.0
gradual	30	11	2	0.05801791
gradual	30	11	3	0.94198215
gradual	30	12	0	0.0
gradual	30	12	1	0.0
gradual	30	12	2	0.044787686
gradual	30	12	3	0.95521235
gradual	30	13	0	0.0
gradual	30	13	1	0.0
gradual	30	13	2	0.03457444
gradual	30	13	3	0.9654256
gradual	30	14	0	0.0
gradual	30	14	1	0.0
gradual	30	14	2	0.026690194
gradual	30	14	3	0.9733099
gradual	30	15	0	0.0
gradual	30	15	1	0.0
gradual	30	15	2	0.020603845
gradual	30	15	3	0.9793962
gradual	30	16	0	0.0
gradual	30	16	1	0.0
gradual	30	16	2	0.015905408
gradual	30	16	3	0.9840947
gradual	30	17	0	0.0
gradual	30	17	1	0.0
gradual	30	17	2	0.012278388
gradual	30	17	3	0.9877217
gradual	30	18	0	0.0
gradual	30	18	1	0.0
gradual	30	18	2	0.009478463
gradual	30	18	3	0.9905216
gradual	30	19	0	0.0
gradual	30	19	1	0.0
gradual	30	19	2	0.007317024
gradual	30	19	3	0.99268305
gradual	30	20	0	0.0
gradual	30	20	1	0.0
gradual	30	20	2	0.0056484723
gradual	30	20	3	0.9943516
gradual	30	21	0	0.0
gradual	30	21	1	0.0
gradual	30	21	2	0.0043604122
gradual	30	21	3	0.9956397
gradual	30	22	0	0.0
gradual	30	22	1	0.0
gradual	30	22	2	0.0033660776
gradual	30	22	3	0.996634
gradual	30	23	0	0.0
gradual	30	23	1	0.0
gradual	30	23	2	0.0025984878
gradual	30	23	3	0.9974016
gradual	30	24	0	0.0
gradual	30	24	1	0.0
gradual	30	24	2	0.0020059368
gradual	30	24	3	0.9979941
gradual	31	0	0	0.0
gradual	31	0	1	0.0
gradual	31	0	2	0.0
gradual	31	0	3	1.0
gradual	31	1	0	0.0
gradual	31	1	1	0.0
gradual	31	1	2	0.0
gradual	31	1	3	1.0
gradual	31	2	0	0.0
gradual	31	2	1	0.0
gradual	31	2	2	0.0
gradual	31	2	3	1.0
gradual	31	3	0	0.0
gradual	31	3	1	0.0
gradual	31	3	2	0.0
gradual	31	3	3	1.0
gradual	31	4	0	0.0
gradual	31	4	1	0.0
gradual	31	4	2	0.0
gradual	31	4	3	1.0
gradual	31	5	0	0.0
gradual	31	5	1	0.0
gradual	31	5	2	0.0
gradual	31	5	3	1.0
gradual	31	6	0	0.0
gradual	31	6	1	0.0
gradual	31	6	2	0.0
gradual	31	6	3	1.0
gradual	31	7	0	0.0
gradual	31	7	1	0.0
gradual	31	7	2	0.0
gradual	31	7	3	1.0
gradual	31	8	0	0.0
gradual	31	8	1	0.0
gradual	31	8	2	0.0
gradual	31	8	3	1.0
gradual	31	9	0	0.0
gradual	31	9	1	0.0
gradual	31	9	2	0.0
gradual	31	9	3	1.0
gradual	31	10	0	0.0
gradual	31	10	1	0.0
gradual	31	10	2	0.0
gradual	31	10	3	1.0
gradual	31	11	0	0.0
gradual	31	11	1	0.0
gradual	31	11	2	0.0
gradual	31	11	3	1.0
gradual	31	12	0	0.0
gradual	31	12	1	0.0
gradual	31	12	2	0.0
gradual	31	12	3	1.0
gradual	31	13	0	0.0
gradual	31	13	1	0.0
gradual	31	13	2	0.0
gradual	31	13	3	1.0
gradual	31	14	0	0.0
gradual	31	14	1	0.0
gradual	31	14	2	0.0
gradual	31	14	3	1.0
gradual	31	15	0	0.0
gradual	31	15	1	0.0
gradual	31	15	2	0.0
gradual	31	15	3	1.0
gradual	31	16	0	0.0
gradual	31	16	1	0.0
gradual	31	16	2	0.0
gradual	31	16	3	1.0
gradual	31	17	0	0.0
gradual	31	17	1	0.0
gradual	31	17	2	0.0
gradual	31	17	3	1.0
gradual	31	18	0	0.0
gradual	31	18	1	0.0
gradual	31	18	2	0.0
gradual	31	18	3	1.0
gradual	31	19	0	0.0
gradual	31	19	1	0.0
gradual	31	19	2	0.0
gradual	31	19	3	1.0
gradual	31	20	0	0.0
gradual	31	20	1	0.0
gradual	31	20	2	0.0
gradual	31	20	3	1.0
gradual	31	21	0	0.0
gradual	31	21	1	0.0
gradual	31	21	2	0.0
gradual	31	21	3	1.0
gradual	31	22	0	0.0
gradual	31	22	1	0.0
gradual	31	22	2	0.0
gradual	31	22	3	1.0
gradual	31	23	0	0.0
gradual	31	23	1	0.0
gradual	31	23	2	0.0
gradual	31	23	3	1.0
gradual	31	24	0	0.0
gradual	31	24	1	0.0
gradual	31	24	2	0.0
gradual	31	24	3	1.0
gradual	32	0	0	1.0
gradual	32	0	1	0.0
gradual	32	0	2	0.0
gradual	32	0	3	0.0
gradual	32	1	0	0.0010569621
gradual	32	1	1	0.98890734
gradual	32	1	2	0.009138983
gradual	32	1	3	0.0008967613
gradual	32	2	0	1.1171688e-06
gradual	32	2	1	0.27400506
gradual	32	2	2	0.7187365
gradual	32	2	3	0.0072573507
gradual	32	3	0	1.1808051e-09
gradual	32	3	1	0.07563242
gradual	32	3	2	0.75202715
gradual	32	3	3	0.1723405
gradual	32	4	0	1.2480662e-12
gradual	32	4	1	0.020876186
gradual	32	4	2	0.63496643
gradual	32	4	3	0.34415746
gradual	32	5	0	1.3191586e-15
gradual	32	5	1	0.005762279
gradual	32	5	2	0.5051943
gradual	32	5	3	0.4890435
gradual	32	6	0	1.3943006e-18
gradual	32	6	1	0.0015905136
gradual	32	6	2	0.39413822
gradual	32	6	3	0.60427135
gradual	32	7	0	1.4737228e-21
gradual	32	7	1	0.00043901615
gradual	32	7	2	0.30540478
gradual	32	7	3	0.6941563
gradual	32	8	0	1.5576692e-24
gradual	32	8	1	0.00012117795
gradual	32	8	2	0.23607716
gradual	32	8	3	0.76380175
gradual	32	9	0	1.6463972e-27
gradual	32	9	1	3.3447737e-05
gradual	32	9	2	0.18233006
gradual	32	9	3	0.8176366
gradual	32	10	0	1.7401795e-30
gradual	32	10	1	9.232299e-06
gradual	32	10	2	0.14077614
gradual	32	10	3	0.8592147
gradual	32	11	0	1.8393037e-33
gradual	32	11	1	2.5483141e-06
gradual	32	11	2	0.108680636
gradual	32	11	3	0.8913169
gradual	32	12	0	1.9440742e-36
gradual	32	12	1	7.033898e-07
gradual	32	12	2	0.083899274
gradual	32	12	3	0.9161001
gradual	32	13	0	2.054812e-39
gradual	32	13	1	1.941508e-07
gradual	32	13	2	0.06476765
gradual	32	13	3	0.9352322
gradual	32	14	0	2.172e-42
gradual	32	14	1	5.358982e-08
gradual	32	14	2	0.04999838
gradual	32	14	3	0.95000166
gradual	32	15	0	3e-45
gradual	32	15	1	1.4791949e-08
gradual	32	15	2	0.038596943
gradual	32	15	3	0.96140313
gradual	32	16	0	0.0
gradual	32	16	1	4.082898e-09
gradual	32	16	2	0.029795427
gradual	32	16	3	0.97020465
gradual	32	17	0	0.0
gradual	32	17	1	1.1269682e-09
gradual	32	17	2	0.023000974
gradual	32	17	3	0.9769991
gradual	32	18	0	0.0
gradual	32	18	1	3.110676e-10
gradual	32	18	2	0.017755903
gradual	32	18	3	0.9822442
gradual	32	19	0	0.0
gradual	32	19	1	8.586138e-11
gradual	32	19	2	0.013706902
gradual	32	19	3	0.9862932
gradual	32	20	0	0.0
gradual	32	20	1	2.3699598e-11
gradual	32	20	2	0.010581223
gradual	32	20	3	0.98941886
gradual	32	21	0	0.0
gradual	32	21	1	6.5416015e-12
gradual	32	21	2	0.008168315
gradual	32	21	3	0.9918318
gradual	32	22	0	0.0
gradual	32	22	1	1.8056235e-12
gradual	32	22	2	0.006305638
gradual	32	22	3	0.9936945
gradual	32	23	0	0.0
gradual	32	23	1	4.9839115e-13
gradual	32	23	2	0.00486772
gradual	32	23	3	0.9951324
gradual	32	24	0	0.0
gradual	32	24	1	1.3756674e-13
gradual	32	24	2	0.0037577003
gradual	32	24	3	0.9962424
gradual	33	0	0	0.0
gradual	33	0	1	0.0
gradual	33	0	2	0.0
gradual	33	0	3	1.0
gradual	33	1	0	0.0
gradual	33	1	1	0.0
gradual	33	1	2	0.0
gradual	33	1	3	1.0
gradual	33	2	0	0.0
gradual	33	2	1	0.0
gradual	33	2	2	0.0
gradual	33	2	3	1.0
gradual	33	3	0	0.0
gradual	33	3	1	0.0
gradual	33	3	2	0.0
gradual	33	3	3	1.0
gradual	33	4	0	0.0
gradual	33	4	1	0.0
gradual	33	4	2	0.0
gradual	33	4	3	1.0
gradual	33	5	0	0.0
gradual	33	5	1	0.0
gradual	33	5	2	0.0
gradual	33	5	3	1.0
gradual	33	6	0	0.0
gradual	33	6	1	0.0
gradual	33	6	2	0.0
gradual	33	6	3	1.0
gradual	33	7	0	0.0
gradual	33	7	1	0.0
gradual	33	7	2	0.0
gradual	33	7	3	1.0
gradual	33	8	0	0.0
gradual	33	8	1	0.0
gradual	33	8	2	0.0
gradual	33	8	3	1.0
gradual	33	9	0	0.0
gradual	33	9	1	0.0
gradual	33	9	2	0.0
gradual	33	9	3	1.0
gradual	33	10	0	0.0
gradual	33	10	1	0.0
gradual	33	10	2	0.0
gradual	33	10	3	1.0
gradual	33	11	0	0.0
gradual	33	11	1	0.0
gradual	33	11	2	0.0
gradual	33	11	3	1.0
gradual	33	12	0	0.0
gradual	33	12	1	0.0
gradual	33	12	2	0.0
gradual	33	12	3	1.0
gradual	33	13	0	0.0
gradual	33	13	1	0.0
gradual	33	13	2	0.0
gradual	33	13	3	1.0
gradual	33	14	0	0.0
gradual	33	14	1	0.0
gradual	33	14	2	0.0
gradual	33	14	3	1.0
gradual	33	15	0	0.0
gradual	33	15	1	0.0
gradual	33	15	2	0.0
gradual	33	15	3	1.0
gradual	33	16	0	0.0
gradual	33	16	1	0.0
gradual	33	16	2	0.0
gradual	33	16	3	1.0
gradual	33	17	0	0.0
gradual	33	17	1	0.0
gradual	33	17	2	0.0
gradual	33	17	3	1.0
gradual	33	18	0	0.0
gradual	33	18	1	0.0
gradual	33	18	2	0.0
gradual	33	18	3	1.0
gradual	33	19	0	0.0
gradual	33	19	1	0.0
gradual	33	19	2	0.0
gradual	33	19	3	1.0
gradual	33	20	0	0.0
gradual	33	20	1	0.0
gradual	33	20	2	0.0
gradual	33	20	3	1.0
gradual	33	21	0	0.0
gradual	33	21	1	0.0
gradual	33	21	2	0.0
gradual	33	21	3	1.0
gradual	33	22	0	0.0
gradual	33	22	1	0.0
gradual	33	22	2	0.0
gradual	33	22	3	1.0
gradual	33	23	0	0.0
gradual	33	23	1	0.0
gradual	33	23	2	0.0
gradual	33	23	3	1.0
gradual	33	24	0	0.0
gradual	33	24	1	0.0
gradual	33	24	2	0.0
gradual	33	24	3	1.0
gradual	34	0	0	0.0
gradual	34	0	1	1.0
gradual	34	0	2	0.0
gradual	34	0	3	0.0
gradual	34	1	0	0.0
gradual	34	1	1	0.27602163
gradual	34	1	2	0.7196548
gradual	34	1	3	0.004323576
gradual	34	2	0	0.0
gradual	34	2	1	0.07618794
gradual	34	2	2	0.7541872
gradual	34	2	3	0.16962484
gradual	34	3	0	0.0
gradual	34	3	1	0.021029519
gradual	34	3	2	0.6370337
gradual	34	3	3	0.34193677
gradual	34	4	0	0.0
gradual	34	4	1	0.005804602
gradual	34	4	2	0.5069005
gradual	34	4	3	0.4872949
gradual	34	5	0	0.0
gradual	34	5	1	0.0016021957
gradual	34	5	2	0.3954858
gradual	34	5	3	0.602912
gradual	34	6	0	0.0
gradual	34	6	1	0.00044224065
gradual	34	6	2	0.30645347
gradual	34	6	3	0.69310427
gradual	34	7	0	0.0
gradual	34	7	1	0.000122067984
gradual	34	7	2	0.23688903
gradual	34	7	3	0.76298887
gradual	34	8	0	0.0
gradual	34	8	1	3.3693403e-05
gradual	34	8	2	0.18295744
gradual	34	8	3	0.81700885
gradual	34	9	0	0.0
gradual	34	9	1	9.300108e-06
gradual	34	9	2	0.14126064
gradual	34	9	3	0.8587301
gradual	34	10	0	0.0
gradual	34	10	1	2.567031e-06
gradual	34	10	2	0.10905469
gradual	34	10	3	0.89094275
gradual	34	11	0	0.0
gradual	34	11	1	7.085561e-07
gradual	34	11	2	0.08418805
gradual	34	11	3	0.91581124
gradual	34	12	0	0.0
gradual	34	12	1	1.9557682e-07
gradual	34	12	2	0.06499058
gradual	34	12	3	0.93500924
gradual	34	13	0	0.0
gradual	34	13	1	5.398343e-08
gradual	34	13	2	0.050170474
gradual	34	13	3	0.9498295
gradual	34	14	0	0.0
gradual	34	14	1	1.49005945e-08
gradual	34	14	2	0.038729794
gradual	34	14	3	0.9612702
gradual	34	15	0	0.0
gradual	34	15	1	4.1128865e-09
gradual	34	15	2	0.029897984
gradual	34	15	3	0.970102
gradual	34	16	0	0.0
gradual	34	16	1	1.1352457e-09
gradual	34	16	2	0.023080144
gradual	34	16	3	0.97691983
gradual	34	17	0	0.0
gradual	34	17	1	3.1335237e-10
gradual	34	17	2	0.01781702
gradual	34	17	3	0.982183
gradual	34	18	0	0.0
gradual	34	18	1	8.6492036e-11
gradual	34	18	2	0.013754083
gradual	34	18	3	0.98624593
gradual	34	19	0	0.0
gradual	34	19	1	2.3873672e-11
gradual	34	19	2	0.0106176445
gradual	34	19	3	0.9893824
gradual	34	20	0	0.0
gradual	34	20	1	6.58965e-12
gradual	34	20	2	0.00819643
gradual	34	20	3	0.9918036
gradual	34	21	0	0.0
gradual	34	21	1	1.8188859e-12
gradual	34	21	2	0.006327342
gradual	34	21	3	0.99367267
gradual	34	22	0	0.0
gradual	34	22	1	5.0205185e-13
gradual	34	22	2	0.0048844744
gradual	34	22	3	0.9951155
gradual	34	23	0	0.0
gradual	34	23	1	1.3857717e-13
gradual	34	23	2	0.003770634
gradual	34	23	3	0.99622935
gradual	34	24	0	0.0
gradual	34	24	1	3.8250294e-14
gradual	34	24	2	0.0029107905
gradual	34	24	3	0.9970892
gradual	35	0	0	0.0
gradual	35	0	1	0.0
gradual	35	0	2	1.0
gradual	35	0	3	0.0
gradual	35	1	0	0.0
gradual	35	1	1	0.0
gradual	35	1	2	0.7719631
gradual	35	1	3	0.22803691
gradual	35	2	0	0.0
gradual	35	2	1	0.0
gradual	35	2	2	0.59592706
gradual	35	2	3	0.404073
gradual	35	3	0	0.0
gradual	35	3	1	0.0
gradual	35	3	2	0.4600337
gradual	35	3	3	0.53996634
gradual	35	4	0	0.0
gradual	35	4	1	0.0
gradual	35	4	2	0.35512906
gradual	35	4	3	0.644871
gradual	35	5	0	0.0
gradual	35	5	1	0.0
gradual	35	5	2	0.27414653
gradual	35	5	3	0.72585356
gradual	35	6	0	0.0
gradual	35	6	1	0.0
gradual	35	6	2	0.21163101
gradual	35	6	3	0.78836906
gradual	35	7	0	0.0
gradual	35	7	1	0.0
gradual	35	7	2	0.16337134
gradual	35	7	3	0.83662874
gradual	35	8	0	0.0
gradual	35	8	1	0.0
gradual	35	8	2	0.12611665
gradual	35	8	3	0.8738834
gradual	35	9	0	0.0
gradual	35	9	1	0.0
gradual	35	9	2	0.0973574
gradual	35	9	3	0.90264267
gradual	35	10	0	0.0
gradual	35	10	1	0.0
gradual	35	10	2	0.07515632
gradual	35	10	3	0.9248437
gradual	35	11	0	0.0
gradual	35	11	1	0.0
gradual	35	11	2	0.05801791
gradual	35	11	3	0.94198215
gradual	35	12	0	0.0
gradual	35	12	1	0.0
gradual	35	12	2	0.044787686
gradual	35	12	3	0.95521235
gradual	35	13	0	0.0
gradual	35	13	1	0.0
gradual	35	13	2	0.03457444
gradual	35	13	3	0.9654256
gradual	35	14	0	0.0
gradual	35	14	1	0.0
gradual	35	14	2	0.026690194
gradual	35	14	3	0.9733099
gradual	35	15	0	0.0
gradual	35	15	1	0.0
gradual	35	15	2	0.020603845
gradual	35	15	3	0.9793962
gradual	35	16	0	0.0
gradual	35	16	1	0.0
gradual	35	16	2	0.015905408
gradual	35	16	3	0.9840947
gradual	35	17	0	0.0
gradual	35	17	1	0.0
gradual	35	17	2	0.012278388
gradual	35	17	3	0.9877217
gradual	35	18	0	0.0
gradual	35	18	1	0.0
gradual	35	18	2	0.009478463
gradual	35	18	3	0.9905216
gradual	35	19	0	0.0
gradual	35	19	1	0.0
gradual	35	19	2	0.007317024
gradual	35	19	3	0.99268305
gradual	35	20	0	0.0
gradual	35	20	1	0.0
gradual	35	20	2	0.0056484723
gradual	35	20	3	0.9943516
gradual	35	21	0	0.0
gradual	35	21	1	0.0
gradual	35	21	2	0.0043604122
gradual	35	21	3	0.9956397
gradual	35	22	0	0.0
gradual	35	22	1	0.0
gradual	35	22	2	0.0033660776
gradual	35	22	3	0.996634
gradual	35	23	0	0.0
gradual	35	23	1	0.0
gradual	35	23	2	0.0025984878
gradual	35	23	3	0.9974016
gradual	35	24	0	0.0
gradual	35	24	1	0.0
gradual	35	24	2	0.0020059368
gradual	35	24	3	0.9979941
gradual	36	0	0	0.0
gradual	36	0	1	0.0
gradual	36	0	2	1.0
gradual	36	0	3	0.0
gradual	36	1	0	0.0
gradual	36	1	1	0.0
gradual	36	1	2	0.7719631
gradual	36	1	3	0.22803691
gradual	36	2	0	0.0
gradual	36	2	1	0.0
gradual	36	2	2	0.59592706
gradual	36	2	3	0.404073
gradual	36	3	0	0.0
gradual	36	3	1	0.0
gradual	36	3	2	0.4600337
gradual	36	3	3	0.53996634
gradual	36	4	0	0.0
gradual	36	4	1	0.0
gradual	36	4	2	0.35512906
gradual	36	4	3	0.644871
gradual	36	5	0	0.0
gradual	36	5	1	0.0
gradual	36	5	2	0.27414653
gradual	36	5	3	0.72585356
gradual	36	6	0	0.0
gradual	36	6	1	0.0
gradual	36	6	2	0.21163101
gradual	36	6	3	0.78836906
gradual	36	7	0	0.0
gradual	36	7	1	0.0
gradual	36	7	2	0.16337134
gradual	36	7	3	0.83662874
gradual	36	8	0	0.0
gradual	36	8	1	0.0
gradual	36	8	2	0.12611665
gradual	36	8	3	0.8738834
gradual	36	9	0	0.0
gradual	36	9	1	0.0
gradual	36	9	2	0.0973574
gradual	36	9	3	0.90264267
gradual	36	10	0	0.0
gradual	36	10	1	0.0
gradual	36	10	2	0.07515632
gradual	36	10	3	0.9248437
gradual	36	11	0	0.0
gradual	36	11	1	0.0
gradual	36	11	2	0.05801791
gradual	36	11	3	0.94198215
gradual	36	12	0	0.0
gradual	36	12	1	0.0
gradual	36	12	2	0.044787686
gradual	36	12	3	0.95521235
gradual	36	13	0	0.0
gradual	36	13	1	0.0
gradual	36	13	2	0.03457444
gradual	36	13	3	0.9654256
gradual	36	14	0	0.0
gradual	36	14	1	0.0
gradual	36	14	2	0.026690194
gradual	36	14	3	0.9733099
gradual	36	15	0	0.0
gradual	36	15	1	0.0
gradual	36	15	2	0.020603845
gradual	36	15	3	0.9793962
gradual	36	16	0	0.0
gradual	36	16	1	0.0
gradual	36	16	2	0.015905408
gradual	36	16	3	0.9840947
gradual	36	17	0	0.0
gradual	36	17	1	0.0
gradual	36	17	2	0.012278388
gradual	36	17	3	0.9877217
gradual	36	18	0	0.0
gradual	36	18	1	0.0
gradual	36	18	2	0.009478463
gradual	36	18	3	0.9905216
gradual	36	19	0	0.0
gradual	36	19	1	0.0
gradual	36	19	2	0.007317024
gradual	36	19	3	0.99268305
gradual	36	20	0	0.0
gradual	36	20	1	0.0
gradual	36	20	2	0.0056484723
gradual	36	20	3	0.9943516
gradual	36	21	0	0.0
gradual	36	21	1	0.0
gradual	36	21	2	0.0043604122
gradual	36	21	3	0.9956397
gradual	36	22	0	0.0
gradual	36	22	1	0.0
gradual	36	22	2	0.0033660776
gradual	36	22	3	0.996634
gradual	36	23	0	0.0
gradual	36	23	1	0.0
gradual	36	23	2	0.0025984878
gradual	36	23	3	0.9974016
gradual	36	24	0	0.0
gradual	36	24	1	0.0
gradual	36	24	2	0.0020059368
gradual	36	24	3	0.9979941
gradual	37	0	0	0.0
gradual	37	0	1	0.0
gradual	37	0	2	1.0
gradual	37	0	3	0.0
gradual	37	1	0	0.0
gradual	37	1	1	0.0
gradual	37	1	2	0.7719631
gradual	37	1	3	0.22803691
gradual	37	2	0	0.0
gradual	37	2	1	0.0
gradual	37	2	2	0.59592706
gradual	37	2	3	0.404073
gradual	37	3	0	0.0
gradual	37	3	1	0.0
gradual	37	3	2	0.4600337
gradual	37	3	3	0.53996634
gradual	37	4	0	0.0
gradual	37	4	1	0.0
gradual	37	4	2	0.35512906
gradual	37	4	3	0.644871
gradual	37	5	0	0.0
gradual	37	5	1	0.0
gradual	37	5	2	0.27414653
gradual	37	5	3	0.72585356
gradual	37	6	0	0.0
gradual	37	6	1	0.0
gradual	37	6	2	0.21163101
gradual	37	6	3	0.78836906
gradual	37	7	0	0.0
gradual	37	7	1	0.0
gradual	37	7	2	0.16337134
gradual	37	7	3	0.83662874
gradual	37	8	0	0.0
gradual	37	8	1	0.0
gradual	37	8	2	0.12611665
gradual	37	8	3	0.8738834
gradual	37	9	0	0.0
gradual	37	9	1	0.0
gradual	37	9	2	0.0973574
gradual	37	9	3	0.90264267
gradual	37	10	0	0.0
gradual	37	10	1	0.0
gradual	37	10	2	0.07515632
gradual	37	10	3	0.9248437
gradual	37	11	0	0.0
gradual	37	11	1	0.0
gradual	37	11	2	0.05801791
gradual	37	11	3	0.94198215
gradual	37	12	0	0.0
gradual	37	12	1	0.0
gradual	37	12	2	0.044787686
gradual	37	12	3	0.95521235
gradual	37	13	0	0.0
gradual	37	13	1	0.0
gradual	37	13	2	0.03457444
gradual	37	13	3	0.9654256
gradual	37	14	0	0.0
gradual	37	14	1	0.0
gradual	37	14	2	0.026690194
gradual	37	14	3	0.9733099
gradual	37	15	0	0.0
gradual	37	15	1	0.0
gradual	37	15	2	0.020603845
gradual	37	15	3	0.9793962
gradual	37	16	0	0.0
gradual	37	16	1	0.0
gradual	37	16	2	0.015905408
gradual	37	16	3	0.9840947
gradual	37	17	0	0.0
gradual	37	17	1	0.0
gradual	37	17	2	0.012278388
gradual	37	17	3	0.9877217
gradual	37	18	0	0.0
gradual	37	18	1	0.0
gradual	37	18	2	0.009478463
gradual	37	18	3	0.9905216
gradual	37	19	0	0.0
gradual	37	19	1	0.0
gradual	37	19	2	0.007317024
gradual	37	19	3	0.99268305
gradual	37	20	0	0.0
gradual	37	20	1	0.0
gradual	37	20	2	0.0056484723
gradual	37	20	3	0.9943516
gradual	37	21	0	0.0
gradual	37	21	1	0.0
gradual	37	21	2	0.0043604122
gradual	37	21	3	0.9956397
gradual	37	22	0	0.0
gradual	37	22	1	0.0
gradual	37	22	2	0.0033660776
gradual	37	22	3	0.996634
gradual	37	23	0	0.0
gradual	37	23	1	0.0
gradual	37	23	2	0.0025984878
gradual	37	23	3	0.9974016
gradual	37	24	0	0.0
gradual	37	24	1	0.0
gradual	37	24	2	0.0020059368
gradual	37	24	3	0.9979941
gradual	38	0	0	0.0
gradual	38	0	1	1.0
gradual	38	0	2	0.0
gradual	38	0	3	0.0
gradual	38	1	0	0.0
gradual	38	1	1	0.27602163
gradual	38	1	2	0.7196548
gradual	38	1	3	0.004323576
gradual	38	2	0	0.0
gradual	38	2	1	0.07618794
gradual	38	2	2	0.7541872
gradual	38	2	3	0.16962484
gradual	38	3	0	0.0
gradual	38	3	1	0.021029519
gradual	38	3	2	0.6370337
gradual	38	3	3	0.34193677
gradual	38	4	0	0.0
gradual	38	4	1	0.005804602
gradual	38	4	2	0.5069005
gradual	38	4	3	0.4872949
gradual	38	5	0	0.0
gradual	38	5	1	0.0016021957
gradual	38	5	2	0.3954858
gradual	38	5	3	0.602912
gradual	38	6	0	0.0
gradual	38	6	1	0.00044224065
gradual	38	6	2	0.30645347
gradual	38	6	3	0.69310427
gradual	38	7	0	0.0
gradual	38	7	1	0.000122067984
gradual	38	7	2	0.23688903
gradual	38	7	3	0.76298887
gradual	38	8	0	0.0
gradual	38	8	1	3.3693403e-05
gradual	38	8	2	0.18295744
gradual	38	8	3	0.81700885
gradual	38	9	0	0.0
gradual	38	9	1	9.300108e-06
gradual	38	9	2	0.14126064
gradual	38	9	3	0.8587301
gradual	38	10	0	0.0
gradual	38	10	1	2.567031e-06
gradual	38	10	2	0.10905469
gradual	38	10	3	0.89094275
gradual	38	11	0	0.0
gradual	38	11	1	7.085561e-07
gradual	38	11	2	0.08418805
gradual	38	11	3	0.91581124
gradual	38	12	0	0.0
gradual	38	12	1	1.9557682e-07
gradual	38	12	2	0.06499058
gradual	38	12	3	0.93500924
gradual	38	13	0	0.0
gradual	38	13	1	5.398343e-08
gradual	38	13	2	0.050170474
gradual	38	13	3	0.9498295
gradual	38	14	0	0.0
gradual	38	14	1	1.49005945e-08
gradual	38	14	2	0.038729794
gradual	38	14	3	0.9612702
gradual	38	15	0	0.0
gradual	38	15	1	4.1128865e-09
gradual	38	15	2	0.029897984
gradual	38	15	3	0.970102
gradual	38	16	0	0.0
gradual	38	16	1	1.1352457e-09
gradual	38	16	2	0.023080144
gradual	38	16	3	0.97691983
gradual	38	17	0	0.0
gradual	38	17	1	3.1335237e-10
gradual	38	17	2	0.01781702
gradual	38	17	3	0.982183
gradual	38	18	0	0.0
gradual	38	18	1	8.6492036e-11
gradual	38	18	2	0.013754083
gradual	38	18	3	0.98624593
gradual	38	19	0	0.0
gradual	38	19	1	2.3873672e-11
gradual	38	19	2	0.0106176445
gradual	38	19	3	0.9893824
gradual	38	20	0	0.0
gradual	38	20	1	6.58965e-12
gradual	38	20	2	0.00819643
gradual	38	20	3	0.9918036
gradual	38	21	0	0.0
gradual	38	21	1	1.8188859e-12
gradual	38	21	2	0.006327342
gradual	38	21	3	0.99367267
gradual	38	22	0	0.0
gradual	38	22	1	5.0205185e-13
gradual	38	22	2	0.0048844744
gradual	38	22	3	0.9951155
gradual	38	23	0	0.0
gradual	38	23	1	1.3857717e-13
gradual	38	23	2	0.003770634
gradual	38	23	3	0.99622935
gradual	38	24	0	0.0
gradual	38	24	1	3.8250294e-14
gradual	38	24	2	0.0029107905
gradual	38	24	3	0.9970892
gradual	39	0	0	0.0
gradual	39	0	1	0.0
gradual	39	0	2	1.0
gradual	39	0	3	0.0
gradual	39	1	0	0.0
gradual	39	1	1	0.0
gradual	39	1	2	0.7719631
gradual	39	1	3	0.22803691
gradual	39	2	0	0.0
gradual	39	2	1	0.0
gradual	39	2	2	0.59592706
gradual	39	2	3	0.404073
gradual	39	3	0	0.0
gradual	39	3	1	0.0
gradual	39	3	2	0.4600337
gradual	39	3	3	0.53996634
gradual	39	4	0	0.0
gradual	39	4	1	0.0
gradual	39	4	2	0.35512906
gradual	39	4	3	0.644871
gradual	39	5	0	0.0
gradual	39	5	1	0.0
gradual	39	5	2	0.27414653
gradual	39	5	3	0.72585356
gradual	39	6	0	0.0
gradual	39	6	1	0.0
gradual	39	6	2	0.21163101
gradual	39	6	3	0.78836906
gradual	39	7	0	0.0
gradual	39	7	1	0.0
gradual	39	7	2	0.16337134
gradual	39	7	3	0.83662874
gradual	39	8	0	0.0
gradual	39	8	1	0.0
gradual	39	8	2	0.12611665
gradual	39	8	3	0.8738834
gradual	39	9	0	0.0
gradual	39	9	1	0.0
gradual	39	9	2	0.0973574
gradual	39	9	3	0.90264267
gradual	39	10	0	0.0
