sim	trial	strategy	p_actual	p_predicted
8	5	1	0.0	8.28512e-06
8	5	2	1.0	0.98643583
8	5	3	0.0	0.013555795
8	6	0	0.0	6.7995495e-24
8	6	1	0.0	7.49793e-07
8	6	2	1.0	0.9571334
8	6	3	0.0	0.042865723
8	7	0	0.0	1.8184301e-27
8	7	1	0.0	7.6943046e-08
8	7	2	1.0	0.7105045
8	7	3	0.0	0.28949532
8	8	0	0.0	2.39157e-31
8	8	1	0.0	8.073748e-09
8	8	2	1.0	0.6107334
8	8	3	0.0	0.3892665
8	9	0	0.0	3.0423846e-35
8	9	1	0.0	4.0095155e-10
8	9	2	1.0	0.57037216
8	9	3	0.0	0.42962778
8	10	0	0.0	3.760208e-39
8	10	1	0.0	1.9389499e-11
8	10	2	0.0	0.23075327
8	10	3	1.0	0.76924664
8	11	0	0.0	0.0
8	11	1	0.0	9.378992e-13
8	11	2	0.0	0.09336449
8	11	3	1.0	0.9066354
8	12	0	0.0	0.0
8	12	1	0.0	4.5397205e-14
8	12	2	0.0	0.037785474
8	12	3	1.0	0.9622144
8	13	0	0.0	0.0
8	13	1	0.0	2.2009029e-15
8	13	2	0.0	0.015301643
8	13	3	1.0	0.98469824
8	14	0	0.0	0.0
8	14	1	0.0	1.07126116e-16
8	14	2	0.0	0.0062060743
8	14	3	1.0	0.99379385
8	15	0	0.0	0.0
8	15	1	0.0	5.266414e-18
8	15	2	0.0	0.002526569
8	15	3	1.0	0.9974733
8	16	0	0.0	0.0
8	16	1	0.0	2.667308e-19
8	16	2	0.0	0.0010380689
8	16	3	1.0	0.99896175
8	17	0	0.0	0.0
8	17	1	0.0	1.606048e-20
8	17	2	0.0	0.00043591374
8	17	3	1.0	0.999564
8	18	0	0.0	0.0
8	18	1	0.0	2.872605e-21
8	18	2	0.0	0.00019231893
8	18	3	1.0	0.99980754
8	19	0	0.0	0.0
8	19	1	0.0	2.1073297e-21
8	19	2	0.0	9.377555e-05
8	19	3	1.0	0.9999061
8	20	0	0.0	0.0
8	20	1	0.0	2.055073e-21
8	20	2	0.0	5.3910986e-05
8	20	3	1.0	0.99994594
8	21	0	0.0	0.0
8	21	1	0.0	1.1409849e-22
8	21	2	0.0	2.313701e-05
8	21	3	1.0	0.99997675
8	22	0	0.0	0.0
8	22	1	0.0	7.288161e-24
8	22	2	0.0	1.0687766e-05
8	22	3	1.0	0.9999892
8	23	0	0.0	0.0
8	23	1	0.0	5.744186e-25
8	23	2	0.0	5.6515696e-06
8	23	3	1.0	0.9999942
8	24	0	0.0	0.0
8	24	1	0.0	6.4618765e-26
8	24	2	0.0	3.614236e-06
8	24	3	1.0	0.9999963
9	0	0	0.0	0.00042539014
9	0	1	0.0	0.018033383
9	0	2	0.0	0.13506904
9	0	3	1.0	0.84647214
9	1	0	0.0	5.256422e-08
9	1	1	0.0	0.0012583397
9	1	2	0.0	0.07133066
9	1	3	1.0	0.92741096
9	2	0	0.0	6.496549e-12
9	2	1	0.0	6.0897684e-05
9	2	2	0.0	0.030020338
9	2	3	1.0	0.96991867
9	3	0	0.0	8.0333515e-16
9	3	1	0.0	2.945507e-06
9	3	2	0.0	0.012202383
9	3	3	1.0	0.98779464
9	4	0	0.0	9.946199e-20
9	4	1	0.0	1.4254633e-07
9	4	2	0.0	0.0049408018
9	4	3	1.0	0.995059
9	5	0	0.0	1.235268e-23
9	5	1	0.0	6.907771e-09
9	5	2	0.0	0.0020006257
9	5	3	1.0	0.99799937
9	6	0	0.0	1.5457708e-27
9	6	1	0.0	3.358615e-10
9	6	2	0.0	0.00081108726
9	6	3	1.0	0.99918884
9	7	0	0.0	1.9696576e-31
9	7	1	0.0	1.6462482e-11
9	7	2	0.0	0.0003298674
9	7	3	1.0	0.9996701
9	8	0	0.0	2.616328e-35
9	8	1	0.0	8.226816e-13
9	8	2	0.0	0.00013519537
9	8	3	1.0	0.9998648
9	9	0	0.0	3.790511e-39
9	9	1	0.0	4.297023e-14
9	9	2	0.0	5.6443092e-05
9	9	3	1.0	0.99994355
9	10	0	0.0	4.78e-43
9	10	1	0.0	2.4593021e-15
9	10	2	0.0	2.458478e-05
9	10	3	1.0	0.9999753
9	11	0	0.0	0.0
9	11	1	0.0	1.6452655e-16
9	11	2	0.0	1.1696879e-05
9	11	3	1.0	0.99998826
9	12	0	0.0	0.0
9	12	1	0.0	1.340723e-17
9	12	2	0.0	6.483231e-06
9	12	3	1.0	0.99999344
9	13	0	0.0	0.0
9	13	1	0.0	1.2998988e-18
9	13	2	0.0	4.3741115e-06
9	13	3	1.0	0.9999956
9	14	0	0.0	0.0
9	14	1	0.0	1.4073294e-19
9	14	2	0.0	3.5208923e-06
9	14	3	1.0	0.9999964
9	15	0	0.0	0.0
9	15	1	0.0	1.6110044e-20
9	15	2	0.0	3.1757324e-06
9	15	3	1.0	0.9999968
9	16	0	0.0	0.0
9	16	1	0.0	1.8882379e-21
9	16	2	0.0	3.0361023e-06
9	16	3	1.0	0.9999969
9	17	0	0.0	0.0
9	17	1	0.0	2.2100025e-22
9	17	2	0.0	2.9796165e-06
9	17	3	1.0	0.99999696
9	18	0	0.0	0.0
9	18	1	0.0	2.3306826e-23
9	18	2	0.0	2.956766e-06
9	18	3	1.0	0.999997
9	19	0	0.0	0.0
9	19	1	0.0	1.1874305e-24
9	19	2	0.0	2.7644894e-06
9	19	3	1.0	0.9999972
9	20	0	0.0	0.0
9	20	1	0.0	6.107378e-26
9	20	2	0.0	1.1465847e-06
9	20	3	1.0	0.99999887
9	21	0	0.0	0.0
9	21	1	0.0	3.3908404e-27
9	21	2	0.0	4.920805e-07
9	21	3	1.0	0.9999995
9	22	0	0.0	0.0
9	22	1	0.0	2.1659355e-28
9	22	2	0.0	2.2730855e-07
9	22	3	1.0	0.99999976
9	23	0	0.0	0.0
9	23	1	0.0	1.7070882e-29
9	23	2	0.0	1.201982e-07
9	23	3	1.0	0.9999999
9	24	0	0.0	0.0
9	24	1	0.0	1.9203756e-30
9	24	2	0.0	7.686796e-08
9	24	3	1.0	0.9999999
10	0	0	0.0	0.006069936
10	0	1	0.0	0.14669965
10	0	2	1.0	0.7078597
10	0	3	0.0	0.1393707
10	1	0	0.0	1.578252e-06
10	1	1	0.0	0.01894628
10	1	2	0.0	0.5644878
10	1	3	1.0	0.4165643
10	2	0	0.0	4.2207557e-10
10	2	1	0.0	0.0019457628
10	2	2	0.0	0.4359121
10	2	3	1.0	0.56214213
10	3	0	0.0	5.5506997e-14
10	3	1	0.0	0.00020417091
10	3	2	0.0	0.3764335
10	3	3	1.0	0.6233623
10	4	0	0.0	7.060046e-18
10	4	1	0.0	1.0138638e-05
10	4	2	0.0	0.35174897
10	4	3	1.0	0.64824086
10	5	0	0.0	8.722673e-22
10	5	1	0.0	4.902036e-07
10	5	2	0.0	0.14230528
10	5	3	1.0	0.8576942
10	6	0	0.0	1.0776846e-25
10	6	1	0.0	2.3701368e-08
10	6	2	0.0	0.057568386
10	6	3	1.0	0.94243157
10	7	0	0.0	1.331478e-29
10	7	1	0.0	1.1459628e-09
10	7	2	0.0	0.023288636
10	7	3	1.0	0.9767113
10	8	0	0.0	1.6450432e-33
10	8	1	0.0	5.5407415e-11
10	8	2	0.0	0.009421147
10	8	3	1.0	0.99057883
10	9	0	0.0	2.0324612e-37
10	9	1	0.0	2.6789597e-12
10	9	2	0.0	0.0038112185
10	9	3	1.0	0.9961887
10	10	0	0.0	2.51e-41
10	10	1	0.0	1.2952885e-13
10	10	2	0.0	0.0015417881
10	10	3	1.0	0.99845815
10	11	0	0.0	1e-45
10	11	1	0.0	6.2628464e-15
10	11	2	0.0	0.0006237167
10	11	3	1.0	0.99937624
10	12	0	0.0	0.0
10	12	1	0.0	3.028233e-16
10	12	2	0.0	0.0002523219
10	12	3	1.0	0.99974763
10	13	0	0.0	0.0
10	13	1	0.0	1.464325e-17
10	13	2	0.0	0.0001020785
10	13	3	1.0	0.9998979
10	14	0	0.0	0.0
10	14	1	0.0	7.0820847e-19
10	14	2	0.0	4.12993e-05
10	14	3	1.0	0.9999587
10	15	0	0.0	0.0
10	15	1	0.0	3.426663e-20
10	15	2	0.0	1.6711794e-05
10	15	3	1.0	0.99998325
10	16	0	0.0	0.0
10	16	1	0.0	1.659747e-21
10	16	2	0.0	6.7652086e-06
10	16	3	1.0	0.9999932
10	17	0	0.0	0.0
10	17	1	0.0	8.0601913e-23
10	17	2	0.0	2.7414353e-06
10	17	3	1.0	0.99999726
10	18	0	0.0	0.0
10	18	1	0.0	3.939304e-24
10	18	2	0.0	1.1136656e-06
10	18	3	1.0	0.9999988
10	19	0	0.0	0.0
10	19	1	0.0	1.9550909e-25
10	19	2	0.0	4.5517044e-07
10	19	3	1.0	0.9999996
10	20	0	0.0	0.0
10	20	1	0.0	1.005573e-26
10	20	2	0.0	1.8878403e-07
10	20	3	1.0	0.9999998
10	21	0	0.0	0.0
10	21	1	0.0	5.582981e-28
10	21	2	0.0	8.102056e-08
10	21	3	1.0	0.99999994
10	22	0	0.0	0.0
10	22	1	0.0	3.5661882e-29
10	22	2	0.0	3.742613e-08
10	22	3	1.0	0.99999994
10	23	0	0.0	0.0
10	23	1	0.0	2.8107018e-30
10	23	2	0.0	1.9790512e-08
10	23	3	1.0	0.99999994
10	24	0	0.0	0.0
10	24	1	0.0	3.1618767e-31
10	24	2	0.0	1.2656233e-08
10	24	3	1.0	1.0
11	0	0	0.0	0.005060212
11	0	1	0.0	0.10546798
11	0	2	1.0	0.3589524
11	0	3	0.0	0.53051937
11	1	0	0.0	6.6546653e-07
11	1	1	0.0	0.015970595
11	1	2	1.0	0.40278158
11	1	3	0.0	0.58124715
11	2	0	0.0	8.4642036e-11
11	2	1	0.0	0.0007936836
11	2	2	1.0	0.3913177
11	2	3	0.0	0.6078886
11	3	0	0.0	1.0457501e-14
11	3	1	0.0	3.837471e-05
11	3	2	0.0	0.15903634
11	3	3	1.0	0.8409253
11	4	0	0.0	1.2920224e-18
11	4	1	0.0	1.8554189e-06
11	4	2	0.0	0.064371735
11	4	3	1.0	0.9356264
11	5	0	0.0	1.5962907e-22
11	5	1	0.0	8.970957e-08
11	5	2	0.0	0.026042536
11	5	3	1.0	0.97395736
11	6	0	0.0	1.972214e-26
11	6	1	0.0	4.3374637e-09
11	6	2	0.0	0.010535283
11	6	3	1.0	0.9894647
11	7	0	0.0	2.4366687e-30
11	7	1	0.0	2.0971666e-10
11	7	2	0.0	0.00426193
11	7	3	1.0	0.995738
11	8	0	0.0	3.0105074e-34
11	8	1	0.0	1.0139821e-11
11	8	2	0.0	0.0017241143
11	8	3	1.0	0.9982759
11	9	0	0.0	3.7195013e-38
11	9	1	0.0	4.902624e-13
11	9	2	0.0	0.00069747097
11	9	3	1.0	0.99930245
11	10	0	0.0	4.589e-42
11	10	1	0.0	2.3704393e-14
11	10	2	0.0	0.00028215448
11	10	3	1.0	0.9997178
11	11	0	0.0	0.0
11	11	1	0.0	1.1461307e-15
11	11	2	0.0	0.00011414311
11	11	3	1.0	0.9998858
11	12	0	0.0	0.0
11	12	1	0.0	5.5418117e-17
11	12	2	0.0	4.6176097e-05
11	12	3	1.0	0.9999538
11	13	0	0.0	0.0
11	13	1	0.0	2.6797844e-18
11	13	2	0.0	1.8680843e-05
11	13	3	1.0	0.9999813
11	14	0	0.0	0.0
11	14	1	0.0	1.2960555e-19
11	14	2	0.0	7.5579637e-06
11	14	3	1.0	0.99999243
11	15	0	0.0	0.0
11	15	1	0.0	6.270957e-21
11	15	2	0.0	3.0583362e-06
11	15	3	1.0	0.9999969
11	16	0	0.0	0.0
11	16	1	0.0	3.037417e-22
11	16	2	0.0	1.2380647e-06
11	16	3	1.0	0.9999987
11	17	0	0.0	0.0
11	17	1	0.0	1.4750536e-23
11	17	2	0.0	5.0169547e-07
11	17	3	1.0	0.9999994
11	18	0	0.0	0.0
11	18	1	0.0	7.209115e-25
11	18	2	0.0	2.0380598e-07
11	18	3	1.0	0.99999976
11	19	0	0.0	0.0
11	19	1	0.0	3.5779107e-26
11	19	2	0.0	8.329832e-08
11	19	3	1.0	0.9999999
11	20	0	0.0	0.0
11	20	1	0.0	1.8402467e-27
11	20	2	0.0	3.454836e-08
11	20	3	1.0	0.9999999
11	21	0	0.0	0.0
11	21	1	0.0	1.0217122e-28
11	21	2	0.0	1.4827141e-08
11	21	3	1.0	0.9999999
11	22	0	0.0	0.0
11	22	1	0.0	6.526296e-30
11	22	2	0.0	6.8491555e-09
11	22	3	1.0	0.99999994
11	23	0	0.0	0.0
11	23	1	0.0	5.1437192e-31
11	23	2	0.0	3.6217558e-09
11	23	3	1.0	0.99999994
11	24	0	0.0	0.0
11	24	1	0.0	5.786386e-32
11	24	2	0.0	2.3161495e-09
11	24	3	1.0	0.99999994
12	0	0	0.0	0.045537207
12	0	1	1.0	0.9465593
12	0	2	0.0	0.0044877036
12	0	3	0.0	0.003415753
12	1	0	0.0	6.1701485e-06
12	1	1	0.0	0.14373808
12	1	2	1.0	0.8494013
12	1	3	0.0	0.006854385
12	2	0	0.0	8.4162355e-10
12	2	1	0.0	0.0073749125
12	2	2	1.0	0.93056697
12	2	3	0.0	0.062058058
12	3	0	0.0	1.2169344e-13
12	3	1	0.0	0.00038477994
12	3	2	1.0	0.3951163
12	3	3	0.0	0.60449886
12	4	0	0.0	2.0444316e-17
12	4	1	0.0	2.1974793e-05
12	4	2	1.0	0.1722702
12	4	3	0.0	0.82770777
12	5	0	0.0	4.1778865e-21
12	5	1	0.0	1.465341e-06
12	5	2	0.0	0.08181182
12	5	3	1.0	0.9181867
12	6	0	0.0	1.0207097e-24
12	6	1	0.0	1.18998614e-07
12	6	2	0.0	0.045202203
12	6	3	1.0	0.9547976
12	7	0	0.0	2.8019185e-28
12	7	1	0.0	1.1508328e-08
12	7	2	0.0	0.030391352
12	7	3	1.0	0.9696086
12	8	0	0.0	8.1661704e-32
12	8	1	0.0	1.2442037e-09
12	8	2	0.0	0.024399746
12	8	3	1.0	0.97560024
12	9	0	0.0	2.4420054e-35
12	9	1	0.0	1.4233376e-10
12	9	2	0.0	0.021975905
12	9	3	1.0	0.97802407
12	10	0	0.0	7.297402e-39
12	10	1	0.0	1.6677654e-11
12	10	2	0.0	0.020995373
12	10	3	1.0	0.9790046
12	11	0	0.0	1.508e-42
12	11	1	0.0	1.9513063e-12
12	11	2	0.0	0.020598706
12	11	3	1.0	0.9794013
12	12	0	0.0	0.0
12	12	1	0.0	2.0534239e-13
12	12	2	0.0	0.020438243
12	12	3	1.0	0.9795618
12	13	0	0.0	0.0
12	13	1	0.0	1.02031395e-14
12	13	2	0.0	0.019088006
12	13	3	1.0	0.980912
12	14	0	0.0	0.0
12	14	1	0.0	4.9409285e-16
12	14	2	0.0	0.00772648
12	14	3	1.0	0.9922735
12	15	0	0.0	0.0
12	15	1	0.0	2.3981548e-17
12	15	2	0.0	0.0031303093
12	15	3	1.0	0.9968697
12	16	0	0.0	0.0
12	16	1	0.0	1.1705494e-18
12	16	2	0.0	0.0012709827
12	16	3	1.0	0.998729
12	17	0	0.0	0.0
12	17	1	0.0	5.794402e-20
12	17	2	0.0	0.00051881396
12	17	3	1.0	0.99948114
12	18	0	0.0	0.0
12	18	1	0.0	2.9910487e-21
12	18	2	0.0	0.00021453308
12	18	3	1.0	0.9997855
12	19	0	0.0	0.0
12	19	1	0.0	1.9561241e-22
12	19	2	0.0	9.143982e-05
12	19	3	1.0	0.9999086
12	20	0	0.0	0.0
12	20	1	0.0	4.390464e-23
12	20	2	0.0	4.1643892e-05
12	20	3	1.0	0.9999584
12	21	0	0.0	0.0
12	21	1	0.0	3.4591727e-23
12	21	2	0.0	2.1499542e-05
12	21	3	1.0	0.9999785
12	22	0	0.0	0.0
12	22	1	0.0	3.390506e-23
12	22	2	0.0	1.3350383e-05
12	22	3	1.0	0.99998665
12	23	0	0.0	0.0
12	23	1	0.0	2.672237e-24
12	23	2	0.0	7.0595306e-06
12	23	3	1.0	0.9999929
12	24	0	0.0	0.0
12	24	1	0.0	3.0061123e-25
12	24	2	0.0	4.514642e-06
12	24	3	1.0	0.9999954
13	0	0	0.0	0.00045052826
13	0	1	0.0	0.018476633
13	0	2	0.0	0.13619272
13	0	3	1.0	0.84488004
13	1	0	0.0	6.0387165e-08
13	1	1	0.0	0.0013382742
13	1	2	0.0	0.07299504
13	1	3	1.0	0.9256666
13	2	0	0.0	8.903723e-12
13	2	1	0.0	7.062743e-05
13	2	2	0.0	0.031834897
13	2	3	1.0	0.9680944
13	3	0	0.0	1.5407294e-15
13	3	1	0.0	4.116551e-06
13	3	2	0.0	0.014059124
13	3	3	1.0	0.9859367
13	4	0	0.0	3.2494286e-19
13	4	1	0.0	2.8290248e-07
13	4	2	0.0	0.006812237
13	4	3	1.0	0.9931874
13	5	0	0.0	8.1248786e-23
13	5	1	0.0	2.370201e-08
13	5	2	0.0	0.003877716
13	5	3	1.0	0.9961222
13	6	0	0.0	2.2586952e-26
13	6	1	0.0	2.3439628e-09
13	6	2	0.0	0.0026904298
13	6	3	1.0	0.9973095
13	7	0	0.0	6.612083e-30
13	7	1	0.0	2.5646057e-10
13	7	2	0.0	0.002210117
13	7	3	1.0	0.9977898
13	8	0	0.0	1.95589e-33
13	8	1	0.0	2.9456302e-11
13	8	2	0.0	0.0020158112
13	8	3	1.0	0.9979841
13	9	0	0.0	5.1775835e-37
13	9	1	0.0	3.4124487e-12
13	9	2	0.0	0.0019372071
13	9	3	1.0	0.9980627
13	10	0	0.0	1.38907e-40
13	10	1	0.0	3.5229122e-13
13	10	2	0.0	0.0019054087
13	10	3	1.0	0.9980945
13	11	0	0.0	1.7e-44
13	11	1	0.0	3.696636e-14
13	11	2	0.0	0.0016378419
13	11	3	1.0	0.9983621
13	12	0	0.0	0.0
13	12	1	0.0	1.8357466e-15
13	12	2	0.0	0.001529601
13	12	3	1.0	0.99847037
13	13	0	0.0	0.0
13	13	1	0.0	8.876893e-17
13	13	2	0.0	0.00061881024
13	13	3	1.0	0.9993811
13	14	0	0.0	0.0
13	14	1	0.0	4.2932353e-18
13	14	2	0.0	0.00025036055
13	14	3	1.0	0.9997496
13	15	0	0.0	0.0
13	15	1	0.0	2.0772793e-19
13	15	2	0.0	0.0001013086
13	15	3	1.0	0.9998987
13	16	0	0.0	0.0
13	16	1	0.0	1.00615624e-20
13	16	2	0.0	4.1011386e-05
13	16	3	1.0	0.99995893
13	17	0	0.0	0.0
13	17	1	0.0	4.886173e-22
13	17	2	0.0	1.661886e-05
13	17	3	1.0	0.9999834
13	18	0	0.0	0.0
13	18	1	0.0	2.3880483e-23
13	18	2	0.0	6.751154e-06
13	18	3	1.0	0.9999932
13	19	0	0.0	0.0
13	19	1	0.0	1.18519695e-24
13	19	2	0.0	2.7592896e-06
13	19	3	1.0	0.9999972
13	20	0	0.0	0.0
13	20	1	0.0	6.09589e-26
13	20	2	0.0	1.144428e-06
13	20	3	1.0	0.9999988
13	21	0	0.0	0.0
13	21	1	0.0	3.384462e-27
13	21	2	0.0	4.9115494e-07
13	21	3	1.0	0.99999946
13	22	0	0.0	0.0
13	22	1	0.0	2.1618612e-28
13	22	2	0.0	2.2688101e-07
13	22	3	1.0	0.99999976
13	23	0	0.0	0.0
13	23	1	0.0	1.703877e-29
13	23	2	0.0	1.199721e-07
13	23	3	1.0	0.9999999
13	24	0	0.0	0.0
13	24	1	0.0	1.916763e-30
13	24	2	0.0	7.6723374e-08
13	24	3	1.0	0.9999999
14	0	0	0.0	0.022077097
14	0	1	1.0	0.93595576
14	0	2	0.0	0.0097958725
14	0	3	0.0	0.032171402
14	1	0	0.0	2.72762e-06
14	1	1	0.0	0.06530544
14	1	2	1.0	0.8701337
14	1	3	0.0	0.06455827
14	2	0	0.0	3.369967e-10
14	2	1	0.0	0.0031599987
14	2	2	1.0	0.4123439
14	2	3	0.0	0.58449626
14	3	0	0.0	4.163587e-14
14	3	1	0.0	0.00015278641
14	3	2	0.0	0.16972865
14	3	3	1.0	0.8301188
14	4	0	0.0	5.1441014e-18
14	4	1	0.0	7.3872297e-06
14	4	2	0.0	0.06880291
14	4	3	1.0	0.93118984
14	5	0	0.0	6.355526e-22
14	5	1	0.0	3.5717287e-07
14	5	2	0.0	0.027840227
14	5	3	1.0	0.97215956
14	6	0	0.0	7.8522413e-26
14	6	1	0.0	1.7269326e-08
14	6	2	0.0	0.011262765
14	6	3	1.0	0.98873746
14	7	0	0.0	9.701435e-30
14	7	1	0.0	8.34973e-10
14	7	2	0.0	0.0045562363
14	7	3	1.0	0.99544394
14	8	0	0.0	1.1986137e-33
14	8	1	0.0	4.0371033e-11
14	8	2	0.0	0.001843173
14	8	3	1.0	0.998157
14	9	0	0.0	1.4808946e-37
14	9	1	0.0	1.9519475e-12
14	9	2	0.0	0.0007456347
14	9	3	1.0	0.9992545
14	10	0	0.0	1.8291e-41
14	10	1	0.0	9.437746e-14
14	10	2	0.0	0.00030163868
14	10	3	1.0	0.9996985
14	11	0	0.0	1e-45
14	11	1	0.0	4.5632435e-15
14	11	2	0.0	0.00012202525
14	11	3	1.0	0.9998781
14	12	0	0.0	0.0
14	12	1	0.0	2.2064356e-16
14	12	2	0.0	4.9364782e-05
14	12	3	1.0	0.9999508
14	13	0	0.0	0.0
14	13	1	0.0	1.0669386e-17
14	13	2	0.0	1.9970848e-05
14	13	3	1.0	0.9999803
14	14	0	0.0	0.0
14	14	1	0.0	5.1601584e-19
14	14	2	0.0	8.079879e-06
14	14	3	1.0	0.99999213
14	15	0	0.0	0.0
14	15	1	0.0	2.49674e-20
14	15	2	0.0	3.2695298e-06
14	15	3	1.0	0.9999969
14	16	0	0.0	0.0
14	16	1	0.0	1.2093273e-21
14	16	2	0.0	1.3235594e-06
14	16	3	1.0	0.99999887
14	17	0	0.0	0.0
14	17	1	0.0	5.872828e-23
14	17	2	0.0	5.363401e-07
14	17	3	1.0	0.99999964
14	18	0	0.0	0.0
14	18	1	0.0	2.8702613e-24
14	18	2	0.0	2.1787982e-07
14	18	3	1.0	0.99999994
14	19	0	0.0	0.0
14	19	1	0.0	1.4245212e-25
14	19	2	0.0	8.905048e-08
14	19	3	1.0	1.0000001
14	20	0	0.0	0.0
14	20	1	0.0	7.326819e-27
14	20	2	0.0	3.6934093e-08
14	20	3	1.0	1.0000001
14	21	0	0.0	0.0
14	21	1	0.0	4.067879e-28
14	21	2	0.0	1.5851029e-08
14	21	3	1.0	1.0000001
14	22	0	0.0	0.0
14	22	1	0.0	2.598401e-29
14	22	2	0.0	7.322124e-09
14	22	3	1.0	1.0000001
14	23	0	0.0	0.0
14	23	1	0.0	2.0479372e-30
14	23	2	0.0	3.8718566e-09
14	23	3	1.0	1.0000001
14	24	0	0.0	0.0
14	24	1	0.0	2.303811e-31
14	24	2	0.0	2.476091e-09
14	24	3	1.0	1.0000001
15	0	0	0.0	0.00042535068
15	0	1	0.0	0.018032685
15	0	2	0.0	0.1350673
15	0	3	1.0	0.84647465
15	1	0	0.0	5.2551982e-08
15	1	1	0.0	0.0012582145
15	1	2	0.0	0.071328044
15	1	3	1.0	0.9274137
15	2	0	0.0	6.4927846e-12
15	2	1	0.0	6.0882463e-05
15	2	2	0.0	0.030017497
15	2	3	1.0	0.9699216
15	3	0	0.0	8.021818e-16
15	3	1	0.0	2.9436753e-06
15	3	2	0.0	0.012199476
15	3	3	1.0	0.9877976
15	4	0	0.0	9.910939e-20
15	4	1	0.0	1.4232685e-07
15	4	2	0.0	0.0049378746
15	4	3	1.0	0.99506193
15	5	0	0.0	1.2244941e-23
15	5	1	0.0	6.881508e-09
15	5	2	0.0	0.00199769
15	5	3	1.0	0.9980023
15	6	0	0.0	1.51286015e-27
15	6	1	0.0	3.327213e-10
15	6	2	0.0	0.00080814824
15	6	3	1.0	0.9991919
15	7	0	0.0	1.8691378e-31
15	7	1	0.0	1.6087099e-11
15	7	2	0.0	0.00032692717
15	7	3	1.0	0.9996731
15	8	0	0.0	2.309322e-35
15	8	1	0.0	7.7781287e-13
15	8	2	0.0	0.0001322546
15	8	3	1.0	0.99986774
15	9	0	0.0	2.853167e-39
15	9	1	0.0	3.7607395e-14
15	9	2	0.0	5.3502114e-05
15	9	3	1.0	0.99994653
15	10	0	0.0	3.46e-43
15	10	1	0.0	1.8183337e-15
15	10	2	0.0	2.1643713e-05
15	10	3	1.0	0.99997836
15	11	0	0.0	0.0
15	11	1	0.0	8.79182e-17
15	11	2	0.0	8.755772e-06
15	11	3	1.0	0.99999124
15	12	0	0.0	0.0
15	12	1	0.0	4.251053e-18
15	12	2	0.0	3.5421087e-06
15	12	3	1.0	0.9999964
15	13	0	0.0	0.0
15	13	1	0.0	2.0556287e-19
15	13	2	0.0	1.4329835e-06
15	13	3	1.0	0.99999857
15	14	0	0.0	0.0
15	14	1	0.0	9.941877e-21
15	14	2	0.0	5.7976183e-07
15	14	3	1.0	0.9999994
15	15	0	0.0	0.0
15	15	1	0.0	4.810371e-22
15	15	2	0.0	2.3460107e-07
15	15	3	1.0	0.99999976
15	16	0	0.0	0.0
15	16	1	0.0	2.3299636e-23
15	16	2	0.0	9.497039e-08
15	16	3	1.0	0.9999999
15	17	0	0.0	0.0
15	17	1	0.0	1.13149485e-24
15	17	2	0.0	3.8484416e-08
15	17	3	1.0	0.99999994
15	18	0	0.0	0.0
15	18	1	0.0	5.530021e-26
15	18	2	0.0	1.5633697e-08
15	18	3	1.0	1.0
15	19	0	0.0	0.0
15	19	1	0.0	2.7445692e-27
15	19	2	0.0	6.3897074e-09
15	19	3	1.0	1.0
15	20	0	0.0	0.0
15	20	1	0.0	1.4116296e-28
15	20	2	0.0	2.6501608e-09
15	20	3	1.0	1.0
15	21	0	0.0	0.0
15	21	1	0.0	7.8374245e-30
15	21	2	0.0	1.1373712e-09
15	21	3	1.0	1.0
15	22	0	0.0	0.0
15	22	1	0.0	5.006237e-31
15	22	2	0.0	5.2539e-10
15	22	3	1.0	1.0
15	23	0	0.0	0.0
15	23	1	0.0	3.945681e-32
15	23	2	0.0	2.7782032e-10
15	23	3	1.0	1.0
15	24	0	0.0	0.0
15	24	1	0.0	4.438663e-33
15	24	2	0.0	1.776689e-10
15	24	3	1.0	0.99999994
16	0	0	0.0	0.0050615324
16	0	1	0.0	0.10549035
16	0	2	0.0	0.3590088
16	0	3	1.0	0.5304393
16	1	0	0.0	6.6600234e-07
16	1	1	0.0	0.01597479
16	1	2	0.0	0.4028652
16	1	3	1.0	0.5811594
16	2	0	0.0	8.482363e-11
16	2	1	0.0	0.00079435436
16	2	2	0.0	0.3914089
16	2	3	1.0	0.6077968
16	3	0	0.0	1.0515288e-14
16	3	1	0.0	3.8463437e-05
16	3	2	0.0	0.15916331
16	3	3	1.0	0.84079826
16	4	0	0.0	1.3099582e-18
16	4	1	0.0	1.8664365e-06
16	4	2	0.0	0.06451309
16	4	3	1.0	0.935485
16	5	0	0.0	1.6514235e-22
16	5	1	0.0	9.104639e-08
16	5	2	0.0	0.026189711
16	5	3	1.0	0.9738102
16	6	0	0.0	2.1410352e-26
16	6	1	0.0	4.4982027e-09
16	6	2	0.0	0.010684808
16	6	3	1.0	0.98931515
16	7	0	0.0	2.9528055e-30
16	7	1	0.0	2.289748e-10
16	7	2	0.0	0.0044124024
16	7	3	1.0	0.99558765
16	8	0	0.0	4.5874893e-34
16	8	1	0.0	1.2443793e-11
16	8	2	0.0	0.0018749713
16	8	3	1.0	0.9981251
16	9	0	0.0	8.536058e-38
16	9	1	0.0	7.6573676e-13
16	9	2	0.0	0.00084848335
16	9	3	1.0	0.9991515
16	10	0	0.0	1.9303e-41
16	10	1	0.0	5.6630522e-14
16	10	2	0.0	0.00043322975
16	10	3	1.0	0.99956673
16	11	0	0.0	0.0
16	11	1	0.0	5.0780875e-15
16	11	2	0.0	0.0002652438
